competitor.id,competitor.sum_points,competitor.place,competitor.place_prev,competitor.id_person,competitor.family_name,competitor.given_name,competitor.gender,competitor.timestamp_version,competitor.id_country,competitor.id_weight
10874_49_2,1472,23,23.0,10874,TAKABATAKE,Eric,male,v1562956881,49,2
18229_9_4,1429,23,23.0,18229,MANUKIAN,Hievorh,male,v1634233867,9,4
39329_8_14,1425,23,23.0,39329,KINDZERSKA,Iryna,female,v1558178492,8,14
3816_296_9,1411,23,22.0,3816,KUZNETSOVA,Alesya,female,v1635503253,296,9
16399_20_11,1883,24,24.0,16399,CABANA PEREZ,Cristina,female,v1635859153,20,11
7538_4_7,1849,24,21.0,7538,TERHEC,Joseph,male,v1652277772,4,7
7848_26_12,1814,24,24.0,7848,YEATS-BROWN,Katie-Jemima,female,v1668430946,26,12
22271_2_8,1728,24,24.0,22271,TANZER,Katharina,female,v1665059055,2,8
7353_13_10,1710,24,25.0,7353,YOSHIDA,Tsukasa,female,v1573021696,13,10
50808_9_13,1682,24,24.0,50808,LYTVYNENKO,Yelyzaveta,female,v1611450941,9,13
32479_17_3,1660,24,26.0,32479,AKHADOV,Shakhram,male,v1653922002,17,3
43672_8_1,1617,24,26.0,43672,BAYRAMOV,Turan,male,v1653585492,8,1
8396_61_5,1539,24,24.0,8396,GANTULGA,Altanbagana,male,v1559748105,61,5
51107_8_4,1425,24,25.0,51107,HAJIYEV,Eljan,male,v1664176615,8,4
65194_266_6,1382,24,24.0,65194,GONZALEZ,Asley,male,v1636379139,266,6
8434_21_9,1380,24,24.0,8434,DIOGO,Joana,female,v1571656539,21,9
8316_16_2,1342,24,25.0,8316,MINKOU,Dzmitry,male,v1565032149,16,2
23218_193_14,1331,24,24.0,23218,LUCHT,Renee,female,v1575370735,193,14
19024_44_11,1870,25,25.0,19024,OBERAN,Iva,female,v1653921654,44,11
20202_77_8,1727,25,25.0,20202,PERAFAN,Keisy,female,v1625574487,77,8
1034_29_10,1684,25,27.0,1034,ILIEVA,Ivelina,female,v1659606645,29,10
11150_18_12,1660,25,25.0,11150,LANDOLSI,Nihel,female,v1548756565,18,12
30617_14_3,1649,25,27.0,30617,SHAMSHAYEV,Daniyar,male,v1666272779,14,3
18231_9_1,1614,25,20.0,18231,KHALMATOV,Dilshot,male,v1573308553,9,1
16065_109_13,1571,25,25.0,16065,LEON,Karen,female,v1608297889,109,13
66895_155_7,1472,25,26.0,66895,MAGOMEDOMAROV,Magomedomar,male,v1645951915,155,7
67723_155_4,1410,25,26.0,67723,TATALASHVILI,Nugzari,male,v1647509317,155,4
18520_23_5,1378,25,26.0,18520,MUNGAI,Nicholas,male,v1568392208,23,5
45005_18_6,1363,25,25.0,45005,BEN GHARES,Koussay,male,v1582099599,18,6
65967_15_9,1336,25,25.0,65967,JUNG,Yerin,female,v1666260845,15,9
32448_17_2,1316,25,26.0,32448,TILOVOV,Mukhriddin,male,v1567691081,17,2
13796_10_14,1312,25,25.0,13796,AKBULUT,Sebile,female,v1554370636,10,14
38201_266_11,1722,26,26.0,38201,IVANESCU,Florentina,female,v1606988283,266,11
24065_49_8,1682,26,26.0,24065,LIMA,Amanda,female,v1663939485,49,8
18056_32_10,1675,26,20.0,18056,ZEMANOVA,Vera,female,v1636372631,32,10
3470_23_3,1639,26,28.0,3470,BASILE,Fabio,male,v1568379303,23,3
48187_17_1,1585,26,27.0,48187,BARATOV,Dilshodbek,male,v1621592769,17,1
26366_24_12,1526,26,26.0,26366,GOSHEN,Maya,female,v1653920114,24,12
20221_193_4,1404,26,24.0,20221,GRAMKOW,Tim,male,v1663942053,193,4
19097_44_13,1385,26,28.0,19097,PRODAN,Karla,female,v1565033323,44,13
761_50_5,1365,26,27.0,761,BENAMADI,Abderrahmane,male,v1573309952,50,5
20087_2_7,1346,26,27.0,20087,HEGYI,Stephan,male,v1645431274,2,7
25359_17_6,1332,26,26.0,25359,TURABOEV,Otabek,male,v1658909654,17,6
20684_3_9,1318,26,26.0,20684,RYHEUL,Amber,female,v1646685480,3,9
19466_4_2,1300,26,28.0,19466,SEDDOUKI,Reda,male,v1548332670,4,2
31371_95_14,1270,26,26.0,31371,MORILLO,Moira,female,v1663939222,95,14
1336_1_11,1620,27,27.0,1336,TRSTENJAK,Tina,female,v1634806935,1,11
18234_9_8,1595,27,27.0,18234,BILODID,Daria,female,v1667133993,9,8
29534_24_1,1575,27,28.0,29534,KOKOLAYEV,Matan,male,v1621592629,24,1
14776_1_3,1574,27,22.0,14776,HOJAK,Martin,male,v1583147413,1,3
14916_296_10,1571,27,29.0,14916,KURBONMAMADOVA,Daria,female,v1636965193,296,10
4225_111_12,1497,27,27.0,4225,PEREZ,Maria,female,v1622146030,111,12
9806_329_13,1376,27,27.0,9806,BABINTSEVA,Aleksandra,female,v1637485327,329,13
23783_84_4,1362,27,28.0,23783,MASABIROV,Asad,male,v1666274349,84,4
29725_4_5,1333,27,28.0,29725,MATHIEU,Alexis,male,v1666950344,4,5
9362_1_7,1307,27,28.0,9362,DRAGIC,Vito,male,v1669280474,1,7
36228_44_9,1295,27,27.0,36228,PULJIZ,Ana Viktorija,female,v1654104860,44,9
3803_329_2,1286,27,27.0,3803,SHAMILOV,Yakub,male,v1636531401,329,2
721_47_14,1255,27,27.0,721,CERIC,Larisa,female,v1667060038,47,14
29952_10_6,1251,27,27.0,29952,SISMANLAR,Mert,male,v1573310144,10,6
14589_48_11,1598,28,28.0,14589,DEL TORO CARVAJAL,Maylin,female,v1614012001,48,11
13461_1_8,1581,28,28.0,13461,STANGAR,Marusa,female,v1666260160,1,8
22412_296_1,1569,28,29.0,22412,ABULADZE,Yago,male,v1656679880,296,1
14517_35_3,1555,28,29.0,14517,MACIAS,Tommy,male,v1559633155,35,3
20991_26_10,1541,28,30.0,20991,NAIRNE,Lele,female,v1546436794,26,10
50485_49_12,1441,28,28.0,50485,CARVALHO,Luana,female,v1666271159,49,12
21235_21_13,1355,28,29.0,21235,SAMPAIO,Patricia,female,v1571446139,21,13
18847_23_4,1345,28,29.0,18847,PARLATI,Christian,male,v1583147974,23,4
13297_4_2,1277,28,29.0,13297,BOUBA,Daikii,male,v1655212078,4,2
1261_266_7,1263,28,25.0,1261,SIMIONESCU,Vladut,male,v1558181242,266,7
3924_16_14,1255,28,28.0,3924,SLUTSKAYA,Maryna,female,v1645691626,16,14
67918_20_5,1252,28,30.0,67918,MOSAKHLISHVILI,Tristani,male,v1666946156,20,5
49726_6_6,1230,28,28.0,49726,BERIASHVILI,Giorgi,male,v1615974566,6,6
52575_34_9,1203,28,28.0,52575,NDIAYE,Binta,female,v1666261433,34,9
19324_4_8,1570,29,29.0,19324,PONT,Blandine,female,v1635961423,4,8
41989_93_11,1562,29,29.0,41989,AWITI ALCARAZ,Prisca,female,v1621451681,93,11
17435_4_3,1550,29,30.0,17435,AXUS,Benjamin,male,v1545649332,4,3
18893_26_10,1522,29,26.0,18893,TOPRAK,Acelya,female,v1616326231,26,10
20533_6_1,1496,29,30.0,20533,PAPINASHVILI,Jaba,male,v1550580545,6,1
43128_10_12,1396,29,29.0,43128,OGEL,Fidan,female,v1626246468,10,12
4106_48_13,1347,29,30.0,4106,ANTOMARCHI,Kaliema,female,v1559633459,48,13
46230_43_4,1339,29,30.0,46230,LATISEV,Mihail,male,v1626686537,43,4
36917_43_2,1276,29,24.0,36917,IZVOREANU,Radu,male,v1556638586,43,2
13619_14_5,1250,29,31.0,13619,KHAMZA,Didar,male,v1577719758,14,5
14431_25_6,1210,29,29.0,14431,KUCZERA,Piotr,male,v1564312455,25,6
57010_57_7,1207,29,29.0,57010,KONOVAL,Christian,male,v1617119984,57,7
3908_24_9,1111,29,29.0,3908,COHEN,Gili,female,v1558177607,24,9
8277_14_14,1101,29,29.0,8277,MARATOVA,Nazgul,female,v1563980152,14,14
49900_69_8,1531,30,30.0,49900,MORAND,Priscilla,female,v1618314018,69,8
17255_266_3,1530,30,31.0,17255,RAICU,Alexandru,male,v1636379116,266,3
8033_193_10,1499,30,31.0,8033,STOLL,Theresa,female,v1611659255,193,10
40586_61_1,1350,30,32.0,40586,BYAMBAJAV,Tsogt-Ochir,male,v1563990505,61,1
42119_25_12,1313,30,31.0,42119,SOBIERAJSKA,Katarzyna,female,v1666271668,25,12
34124_9_4,1284,30,27.0,34124,KRIVCHACH,Sergii,male,v1641835099,9,4
1331_63_13,1270,30,31.0,1331,DE VILLIERS,Moira,female,v1644455957,63,13
1981_25_11,1252,30,30.0,1981,OZDOBA-BLACH,Agata,female,v1577719197,25,11
22760_20_2,1238,30,30.0,22760,NIETO CHINARRO,Adrian,male,v1611828312,20,2
11651_13_7,1196,30,31.0,11651,HARASAWA,Hisayoshi,male,v1562956084,13,7
39040_4_5,1195,30,33.0,39040,NGAYAP HAMBOU,Maxime-Gael,male,v1623055018,4,5
17364_296_6,1154,30,30.0,17364,BILALOV,Niiaz,male,v1636540611,296,6
32458_17_9,1087,30,30.0,32458,KADAMBOEVA,Sita,female,v1616329939,17,9
7231_70_14,1084,30,30.0,7231,MBALLA ATANGANA,Hortence Vanessa,female,v1577718801,70,14
24510_17_3,1496,31,20.0,24510,TURAEV,Khikmatillokh,male,v1564239615,17,3
37113_4_10,1375,31,28.0,37113,MOKDAR,Faiza,female,v1637252159,4,10
13430_17_1,1346,31,33.0,13430,NURILLAEV,Kemran,male,v1614353942,17,1
13022_8_8,1324,31,33.0,13022,ALIYEVA,Leyla,female,v1563983569,8,8
42308_13_4,1284,31,31.0,42308,SASAKI,Takeshi,male,v1531906828,13,4
3330_28_12,1266,31,32.0,3330,POLLING,Kim,female,v1577719404,28,12
26182_163_11,1238,31,31.0,26182,FAZLIU,Laura,female,v1666776434,163,11
17835_49_2,1204,31,31.0,17835,CARGNIN,Daniel,male,v1663941525,49,2
7807_1_13,1203,31,26.0,7807,BROLIH,Patricija,female,v1632224650,1,13
65946_13_7,1190,31,32.0,65946,NAKAMURA,Yuta,male,v1641561553,13,7
42676_11_5,1165,31,34.0,42676,TSELIDIS,Theodoros,male,v1636009534,11,5
14320_44_6,1146,31,31.0,14320,KUMRIC,Zlatko,male,v1581596627,44,6
49950_4_9,1075,31,31.0,49950,DEVICTOR,Chloe,female,v1623055137,4,9
7351_13_14,1070,31,31.0,7351,ASAHINA,Sarah,female,v1573021601,13,14
31331_266_3,1431,32,33.0,31331,SULCA,Adrian,male,v1636379103,266,3
46268_10_10,1340,32,32.0,46268,YILDIZ,Ozlem,female,v1666945991,10,10
2928_29_1,1331,32,34.0,2928,GERCHEV,Yanislav,male,v1577719049,29,1
24361_3_8,1266,32,32.0,24361,SALENS,Ellen,female,v1646685450,3,8
20741_8_4,1257,32,33.0,20741,FATIYEV,Murad,male,v1546427204,8,4
30337_9_12,1229,32,33.0,30337,CHYSTIAKOVA,Nataliia,female,v1653921880,9,12
63631_60_11,1192,32,32.0,63631,HARACHI,Sarah,female,v1633517901,60,11
22398_45_7,1180,32,33.0,22398,FIZEL,Marius,male,v1543503035,45,7
11338_60_2,1166,32,32.0,11338,BOUSHITA,Abderrahmane,male,v1618314103,60,2
1094_39_6,1144,32,37.0,1094,MINASKIN,Grigori,male,v1608552965,39,6
15253_57_5,1133,32,29.0,15253,JAYNE,John,male,v1610958496,57,5
23367_193_9,1055,32,32.0,23367,WURFEL,Annika,female,v1583146495,193,9
288_28_13,1025,32,32.0,288,VERKERK,Marhinde,female,v1565033360,28,13
959_111_14,1025,32,32.0,959,MOJICA,Melissa,female,v1609752395,111,14
7826_163_3,1416,33,35.0,7826,GJAKOVA,Akil,male,v1564239329,163,3
39151_15_1,1292,33,35.0,39151,JEON,Seungbeom,male,v1558599199,15,1
11190_82_8,1260,33,34.0,11190,WHITEBOOI,Geronay,female,v1625574522,82,8
14672_193_4,1255,33,34.0,14672,RESSEL,Dominic,male,v1578384986,193,4
29230_23_12,1217,33,34.0,29230,ESPOSITO,Martina,female,v1583313690,23,12
24915_57_10,1216,33,33.0,24915,HOLGUIN,Mariah,female,v1635436138,57,10
29265_27_11,1177,33,33.0,29265,VARGA,Brigitta,female,v1663940812,27,11
30734_14_6,1132,33,32.0,30734,SHARKHAN,Nurlykhan,male,v1659999281,14,6
20998_26_5,1129,33,35.0,20998,PETGRAVE,Jamal,male,v1564312656,26,5
19293_28_7,1123,33,34.0,19293,SNIPPE,Jelle,male,v1612865561,28,7
21401_296_2,1100,33,33.0,21401,CHOPANOV,Murad,male,v1636365435,296,2
41951_23_14,1010,33,33.0,41951,TAVANO,Asya,female,v1549979357,23,14
1248_50_13,1000,33,33.0,1248,OUALLAL,Kaouthar,female,v1573309558,50,13
1274_3_9,980,33,33.0,1274,VAN SNICK,Charline,female,v1571907437,3,9
46709_4_3,1396,34,36.0,46709,GABA,Joan-Benjamin,male,v1641801559,4,3
21203_296_1,1280,34,25.0,21203,ABDULAEV,Ramazan,male,v1612346175,296,1
14920_296_8,1229,34,31.0,14920,GILIAZOVA,Sabina,female,v1558177973,296,8
9316_29_4,1211,34,35.0,9316,IVANOV,Ivaylo,male,v1564305274,29,4
11228_14_10,1194,34,34.0,11228,NISHANBAYEVA,Sevara,female,v1666263137,14,10
40820_61_12,1180,34,30.0,40820,TSERENDULAM,Enkhchimeg,female,v1616593957,61,12
60920_24_11,1166,34,34.0,60920,PRIMO,Kerem,female,v1582186297,24,11
21796_38_6,1129,34,33.0,21796,MADSEN,Mathias,male,v1642150710,38,6
39217_266_5,1102,34,36.0,39217,CRET,Alex,male,v1636379202,266,5
11771_23_2,1075,34,34.0,11771,PIRAS,Matteo,male,v1565032316,23,2
1254_50_7,1025,34,35.0,1254,BELREKAA,Mohamed Sofiane,male,v1641984533,50,7
13156_50_9,971,34,34.0,13156,AISSAHINE,Faiza,female,v1666260424,50,9
45783_109_14,970,34,34.0,45783,URDANETA,Amarantha,female,v1667980578,109,14
30746_14_13,938,34,34.0,30746,JANGELDINA,Aruna,female,v1653922268,14,13
9173_51_3,1349,35,34.0,9173,BOUCHARD,Antoine,male,v1559632980,51,3
29923_10_1,1256,35,36.0,29923,YILDIZ,Salih,male,v1618571616,10,1
23628_4_8,1216,35,35.0,23628,VIEU,Melanie,female,v1637252066,4,8
22498_28_10,1159,35,35.0,22498,CORNELISSE,Pleuni,female,v1641835777,28,10
7813_27_12,1154,35,35.0,7813,GERCSAK,Szabina,female,v1667989126,27,12
19483_275_11,1144,35,35.0,19483,OBRADOVIC,Anja,female,v1565031841,275,11
9714_15_6,1120,35,34.0,9714,CHO,Guham,male,v1564312897,15,6
38407_14_4,1117,35,36.0,38407,ZHUBANAZAR,Abylaikhan,male,v1550758626,14,4
17385_13_5,1070,35,37.0,17385,MUKAI,Shoichiro,male,v1558180296,13,5
67712_88_2,1030,35,35.0,67712,EMOMALI,Nurali,male,v1648814321,88,2
19169_1_7,1013,35,36.0,19169,MARINIC,Enej,male,v1626942454,1,7
10043_15_9,910,35,35.0,10043,PARK,Da-Sol,female,v1620983407,15,9
44436_113_14,910,35,35.0,44436,BOLIVAR,Yuliana,female,v1650891709,113,14
14919_296_13,861,35,35.0,14919,SHMELEVA,Antonina,female,v1558181220,296,13
21104_10_3,1246,36,37.0,21104,CILOGLU,Bilal,male,v1558177521,10,3
3314_32_1,1245,36,37.0,3314,PULKRABEK,David,male,v1635847226,32,1
41888_46_8,1202,36,36.0,41888,GUO,Zongying,female,v1516890006,46,8
42004_46_11,1140,36,36.0,42004,TANG,Jing,female,v1559568794,46,11
41803_17_12,1110,36,37.0,41803,NAZAROVA,Shokhista,female,v1658909389,17,12
70512_155_6,1100,36,35.0,70512,KOSTOEV,Dzhafar,male,v1659094795,155,6
49634_46_10,1100,36,36.0,49634,CAI,Qi,female,v1666261675,46,10
14848_20_4,1061,36,38.0,14848,URQUIZA SOLANA,Alfonso,male,v1625575768,20,4
37041_49_5,1047,36,38.0,37041,GOMES,Marcelo,male,v1546525874,49,5
23160_79_2,1022,36,36.0,23160,PEDRO,Edmilson,male,v1668408746,79,2
9170_51_7,952,36,30.0,9170,DESCHENES,Marc,male,v1543325324,51,7
178_21_9,895,36,36.0,178,RAMOS,Joana,female,v1610033316,21,9
6910_78_14,885,36,36.0,6910,SAGNA,Monica,female,v1653392561,78,14
31537_95_13,845,36,36.0,31537,SILVESTRE,Eiraima,female,v1663941976,95,13
20302_88_3,1241,37,32.0,20302,MAKHMADBEKOV,Somon,male,v1636481005,88,3
7849_26_1,1196,37,31.0,7849,HALL,Samuel,male,v1641192682,26,1
10337_193_11,1120,37,37.0,10337,BAZYNSKI,Nadja,female,v1637683711,193,11
14395_275_6,1076,37,36.0,14395,DOSEN,Bojan,male,v1612180624,275,6
16790_74_8,1068,37,38.0,16790,LIN,Chen-Hao,female,v1658135621,74,8
16482_15_4,1056,37,39.0,16482,LEE,Sungho,male,v1559632820,15,4
18864_35_12,1039,37,36.0,18864,ERIKSSON,Ida,female,v1653921930,35,12
250_27_10,1000,37,37.0,250,KARAKAS,Hedvig,female,v1634718933,27,10
35841_27_5,985,37,39.0,35841,SAFRANY,Peter,male,v1626787187,27,5
4119_113_2,970,37,37.0,4119,POSTIGOS,Juan,male,v1613020963,113,2
3649_2_7,939,37,37.0,3649,ALLERSTORFER,Daniel,male,v1653923932,2,7
33905_93_9,853,37,37.0,33905,MARTINEZ,Paulina,female,v1580729294,93,9
4537_4_13,837,37,37.0,4537,POSVITE,Fanny Estelle,female,v1666703166,4,13
2520_18_14,820,37,38.0,2520,MZOUGUI,Sarra,female,v1546515834,18,14
27553_224_3,1207,38,38.0,27553,NJIE,Faye,male,v1613823712,224,3
51853_21_1,1195,38,38.0,51853,LOPES,Rodrigo Costa,male,v1565030025,21,1
568_77_8,1050,38,39.0,568,PARETO,Paula,female,v1647093270,77,8
24895_95_4,1043,38,40.0,24895,DEL ORBE CORTORREAL,Medickson,male,v1618573738,95,4
17400_329_6,1026,38,38.0,17400,ILIASOV,Niiaz,male,v1612364721,329,6
14730_23_11,1025,38,39.0,14730,CENTRACCHIO,Maria,female,v1583146705,23,11
8133_39_5,977,38,40.0,8133,KALJULAID,Klen Kristofer,male,v1615108739,39,5
3884_25_10,975,38,39.0,3884,PODOLAK,Arleta,female,v1659999206,25,10
20032_193_12,974,38,38.0,20032,MAEKELBURG,Sarah,female,v1583147046,193,12
63273_34_2,963,38,38.0,63273,WAIZENEGGER,Freddy,male,v1666270560,34,2
25349_17_7,926,38,38.0,25349,OLTIBOEV,Bekmurod,male,v1563980931,17,7
15666_98_9,837,38,38.0,15666,FOFANA,Salimata,female,v1659999012,98,9
1022_92_13,820,38,38.0,1022,CHALA,Vanessa,female,v1661533941,92,13
27751_44_14,804,38,39.0,27751,RADIC,Tina,female,v1663939183,44,14
16049_113_3,1205,39,39.0,16049,WONG,Alonso,male,v1622075200,113,3
12339_56_1,1184,39,39.0,12339,KATZ,Joshua,male,v1614304047,56,1
13478_28_8,1044,39,40.0,13478,GERSJES,Amber,female,v1612865533,28,8
3807_296_4,1031,39,32.0,3807,LAPPINAGOV,Aslan,male,v1563181144,296,4
20673_193_6,1025,39,39.0,20673,HERBST,Daniel,male,v1663942561,193,6
19768_14_5,976,39,41.0,19768,MUZAPPAROV,Yersultan,male,v1616328328,14,5
42779_50_10,975,39,38.0,42779,HALATA,Yamina,female,v1641984533,50,10
13641_97_2,954,39,39.0,13641,HERNANDEZ,Juan,male,v1633702118,97,2
1388_296_11,954,39,38.0,1388,DAVYDOVA,Daria,female,v1635503300,296,11
18524_23_12,936,39,39.0,18524,BELLANDI,Alice,female,v1568379517,23,12
52168_205_7,912,39,39.0,52168,CHOTCHAEV,Azamat,male,v1659998651,205,7
25943_82_9,836,39,39.0,25943,GRIESEL,Charne,female,v1609745852,82,9
39383_17_13,807,39,39.0,39383,KURBANBAEVA,Iriskhon,female,v1658001111,17,13
41132_63_14,802,39,40.0,41132,ANDREWS,Sydnee,female,v1653427249,63,14
50682_24_1,1156,40,40.0,50682,WOLCZAK,Yam,male,v1612170240,24,1
34018_93_3,1129,40,40.0,34018,CARDOSO,Gilberto,male,v1660775844,93,3
13580_111_4,1026,40,41.0,13580,GANDIA,Adrian,male,v1644334175,111,4
25433_17_6,1025,40,40.0,25433,KHURRAMOV,Mukhammadkarim,male,v1565034554,17,6
12892_18_8,1025,40,41.0,12892,BEDIOUI,Oumaima,female,v1613480537,18,8
67002_244_5,962,40,44.0,67002,SAGAIPOV,Caramnob,male,v1666274884,244,5
18234_9_10,952,40,40.0,18234,BILODID,Daria,female,v1667133993,9,10
2226_57_11,952,40,40.0,2226,MARTIN,Hannah,female,v1666269796,57,11
33542_57_2,940,40,40.0,33542,BERLINER,Ari,male,v1618572335,57,2
3702_15_12,900,40,40.0,3702,KIM,Seongyeon,female,v1563007671,15,12
2620_49_7,899,40,40.0,2620,MOURA,David,male,v1628009509,49,7
21831_214_9,826,40,40.0,21831,SILVA,Djamila,female,v1668173790,214,9
36876_1_13,806,40,40.0,36876,LOBNIK,Metka,female,v1666936042,1,13
3270_44_14,775,40,41.0,3270,MARANIC,Ivana,female,v1653923822,44,14
1582_18_1,1145,41,41.0,1582,DHOUIBI,Fraj,male,v1608538808,18,1
4018_13_3,1100,41,41.0,4018,ONO,Shohei,male,v1550759539,13,3
10679_51_4,1014,41,37.0,10679,BRIAND,Etienne,male,v1653817226,51,4
9212_57_6,1004,41,41.0,9212,SMITH III,L.A.,male,v1611780186,57,6
8177_329_8,991,41,37.0,8177,DOLGOVA,Irina,female,v1577718860,329,8
36580_296_5,940,41,25.0,36580,LORSANOV,Mansur,male,v1656679883,296,5
20507_6_2,920,41,41.0,20507,TUTASHVILI,Giorgi,male,v1666180765,6,2
10510_69_10,895,41,41.0,10510,LEGENTIL,Christianne,female,v1642091634,69,10
38177_6_7,865,41,41.0,38177,INANEISHVILI,Saba,male,v1666868604,6,7
36345_44_11,856,41,41.0,36345,KRISTO,Katarina,female,v1653921568,44,11
9444_60_12,826,41,41.0,9444,NIANG,Assmaa,female,v1614679684,60,12
38143_46_9,810,41,41.0,38143,LIU,Ben,female,v1666261103,46,9
8426_9_14,771,41,42.0,8426,KALANINA,Yelyzaveta,female,v1558178370,9,14
22527_193_13,764,41,41.0,22527,ZENKER,Teresa,female,v1575372677,193,13
63776_53_1,1131,42,42.0,63776,SAMY,Youssry,male,v1648561763,53,1
44251_13_3,1050,42,42.0,44251,OYOSHI,Ken,male,v1641835408,13,3
19013_84_4,1012,42,42.0,19013,ZOLOEV,Vladimir,male,v1611913240,84,4
3528_193_6,951,42,42.0,3528,FREY,Karl-Richard,male,v1574247333,193,6
20932_10_8,940,42,42.0,20932,BEDER,Tugce,female,v1552033525,10,8
11233_50_2,918,42,42.0,11233,EZZINE,Wail,male,v1666270408,50,2
13598_95_5,894,42,42.0,13598,FLORENTINO,Robert,male,v1645003207,95,5
40541_15_10,881,42,42.0,40541,KIM,Jisu,female,v1559567222,15,10
24220_14_7,851,42,42.0,24220,KAZHYBAYEV,Yerassyl,male,v1581596564,14,7
41842_70_11,830,42,42.0,41842,ETOUA BIOCK,Audrey Jeannette,female,v1666265522,70,11
40429_92_12,807,42,42.0,40429,COROZO,Celinda,female,v1616091155,92,12
12359_56_9,805,42,42.0,12359,EASTON,Tinka,female,v1563986944,56,9
55_57_14,740,42,43.0,55,CUTRO-KELLY,Nina,female,v1631284524,57,14
52003_13_13,716,42,42.0,52003,KURODA,Aki,female,v1643804124,13,13
7613_4_1,1125,43,43.0,7613,KHYAR,Walide,male,v1617009823,4,1
17191_88_3,1027,43,43.0,17191,KHOJAZODA,Behruzi,male,v1611913212,88,3
43598_6_4,1010,43,43.0,43598,SHERAZADISHVILI,Giorgi,male,v1666868549,6,4
22867_29_6,951,43,43.0,22867,GEORGIEV,Boris,male,v1621593498,29,6
29487_193_2,916,43,44.0,29487,SLAMBERGER,Lennart,male,v1642156082,193,2
6877_98_10,880,43,43.0,6877,DABONNE,Zouleiha Abzetta,female,v1665652654,98,10
3001_93_8,877,43,43.0,3001,CARRILLO,Edna,female,v1568238254,93,8
38646_82_5,874,43,43.0,38646,BREYTENBACH,Thomas-Laszlo,male,v1619639253,82,5
23117_14_7,834,43,43.0,23117,ORAZBAYEV,Adil,male,v1659998748,14,7
11141_18_11,825,43,43.0,11141,BJAOUI,Meriem,female,v1614759381,18,11
43301_4_12,805,43,43.0,43301,ISSOUFI,Kaila,female,v1582637884,4,12
19681_23_9,799,43,43.0,19681,CASTAGNOLA,Martina,female,v1616327220,23,9
17999_27_14,738,43,44.0,17999,SZIGETVARI,Mercedesz,female,v1581331324,27,14
49093_61_13,707,43,43.0,49093,BATBAYAR,Erdenet-Od,female,v1559633482,61,13
14391_296_1,1120,44,44.0,14391,OGUZOV,Albert,male,v1559567990,296,1
18363_25_3,1007,44,44.0,18363,STODOLSKI,Adam,male,v1625575402,25,3
22009_20_4,947,44,45.0,22009,MENDIOLA IZQUIETA,Jose Maria,male,v1666946100,20,4
26036_50_6,943,44,44.0,26036,BOUAMAR,Mustapha Yasser,male,v1666275447,50,6
9786_53_2,912,44,43.0,9786,ABDELMAWGOUD,Mohamed,male,v1664877511,53,2
3787_4_10,864,44,44.0,3787,RECEVEAUX,Helene,female,v1636017910,4,10
43102_10_8,862,44,44.0,43102,AZAK,Merve,female,v1626246618,10,8
52262_17_5,860,44,45.0,52262,MAMATRAKHIMOV,Jakhongir,male,v1658000600,17,5
36197_193_7,830,44,44.0,36197,ABRAMOV,Erik,male,v1616326559,193,7
1100_28_11,815,44,44.0,1100,FRANSSEN,Juul,female,v1569911891,28,11
56754_48_12,786,44,44.0,56754,GOMEZ FERIA,Idelannis,female,v1658135671,48,12
15965_34_9,775,44,44.0,15965,TSCHOPP,Evelyne,female,v1609608597,34,9
8136_15_14,735,44,45.0,8136,HAN,Mijin,female,v1620983112,15,14
13043_60_13,701,44,44.0,13043,YATIM,Hafsa,female,v1659999910,60,13
16451_14_1,1097,45,45.0,16451,KYRGYZBAYEV,Gusman,male,v1609407772,14,1
55433_61_3,992,45,45.0,55433,LAVJARGAL,Ankhzaya,male,v1653922026,61,3
43660_4_6,940,45,45.0,43660,LIVEZE,Kenny,male,v1649141266,4,6
6270_49_4,926,45,46.0,6270,PANINI,Vinicius,male,v1663942020,49,4
20526_6_2,899,45,45.0,20526,NINIASHVILI,Bagrati,male,v1607501699,6,2
5183_46_10,856,45,45.0,5183,LU,Tongjuan,female,v1640764110,46,10
13924_21_5,848,45,46.0,13924,EGUTIDZE,Anri,male,v1610033344,21,5
3740_6_7,819,45,45.0,3740,MATIASHVILI,Levani,male,v1668001403,6,7
17142_20_11,807,45,45.0,17142,PADILLA GUERRERO,Sarai,female,v1571672657,20,11
54668_13_8,800,45,45.0,54668,YOSHIOKA,Hikari,female,v1643804476,13,8
39039_4_9,770,45,45.0,39039,GONZALEZ,Leonie,female,v1637254648,4,9
33902_49_12,765,45,45.0,33902,FRONER,Ellen,female,v1645865034,49,12
56234_13_14,700,45,46.0,56234,ARAI,Mao,female,v1651064934,13,14
1681_2_13,691,45,45.0,1681,GRAF,Bernadette,female,v1653921745,2,13
25934_4_1,1062,46,46.0,25934,MERLIN,Maxime,male,v1668417626,4,1
53962_57_3,964,46,46.0,53962,RODRIGUEZ,Dominic,male,v1663941886,57,3
20237_193_6,931,46,46.0,20237,KURBJEWEIT GARCIA,Dario,male,v1616326721,193,6
40587_61_4,909,46,44.0,40587,GERELTUYA,Bolor-Ochir,male,v1663942190,61,4
29395_28_2,896,46,46.0,29395,VERHORSTERT,Ivo,male,v1579603683,28,2
50777_69_5,847,46,47.0,50777,FEUILLET,Remi,male,v1633159015,69,5
34484_57_11,798,46,46.0,34484,GOLDEN,Sara,female,v1654199341,57,11
25505_17_10,796,46,46.0,25505,ERMAGANBETOVA,Nilufar,female,v1616330054,17,10
